Fecha,Presentacion,Origen,Destino,Transporte,Volumen ton
2002-08-22,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2002-08-29,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2002-08-29,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2002-09-03,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1125.0
2002-09-03,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,14.0
2002-09-03,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,12.0
2002-09-05,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,15.0
2002-09-05,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2002-09-10,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1225.0
2002-09-12,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,9.0
2002-09-12,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2002-09-18,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1110.0
2002-09-19,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2002-09-19,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2002-09-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1260.0
2002-09-26,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,9.0
2002-09-26,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2002-10-02,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1465.0
2002-10-04,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,6.0
2002-10-04,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,16.0
2002-10-08,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1435.0
2002-10-10,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,11.0
2002-10-10,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2002-10-17,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2002-10-17,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2002-10-22,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1220.0
2002-10-22,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1320.0
2002-10-24,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,16.0
2002-10-24,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2002-10-31,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2002-10-31,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2002-11-07,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,10.0
2002-11-07,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2002-11-12,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,7.0
2002-11-12,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,40.0
2002-11-13,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1390.0
2002-11-14,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2002-11-14,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2002-11-14,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1270.0
2002-11-21,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2002-11-21,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2002-11-21,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1430.0
2002-11-27,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1225.0
2002-11-28,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2002-11-28,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,5.0
2002-12-04,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1210.0
2002-12-05,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,11.0
2002-12-05,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2002-12-10,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1390.0
2002-12-12,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2002-12-12,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2002-12-19,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,13.0
2002-12-19,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,5.0
2002-12-19,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,20.0
2002-12-19,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,70.0
2002-12-23,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1345.0
2002-12-26,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,11.0
2002-12-26,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2002-12-26,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1460.0
2002-12-31,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1215.0
2003-01-02,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2003-01-02,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,7.0
2003-01-07,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1140.0
2003-01-09,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,10.0
2003-01-09,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2003-01-13,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,16.0
2003-01-13,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,80.0
2003-01-14,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1270.0
2003-01-16,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2003-01-16,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2003-01-21,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1390.0
2003-01-23,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,10.0
2003-01-23,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,5.0
2003-01-28,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1416.0
2003-01-30,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2003-01-30,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2003-02-06,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2003-02-06,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,7.0
2003-02-11,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1320.0
2003-02-11,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1310.0
2003-02-13,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,11.0
2003-02-13,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,8.0
2003-02-18,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1325.0
2003-02-20,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2003-02-20,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2003-02-25,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1470.0
2003-02-27,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,16.0
2003-02-27,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,8.0
2003-03-04,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1345.0
2003-03-06,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,18.0
2003-03-06,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,7.0
2003-03-11,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1325.0
2003-03-13,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,15.0
2003-03-13,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,8.0
2003-03-18,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1360.0
2003-03-20,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,17.0
2003-03-20,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2003-03-25,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1060.0
2003-03-27,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2003-03-27,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,5.0
2003-04-03,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2003-04-03,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2003-04-10,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2003-04-10,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2003-04-16,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,6.0
2003-04-16,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2003-04-24,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2003-04-24,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2003-04-30,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,5.0
2003-04-30,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2003-05-06,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1295.0
2003-05-08,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2003-05-13,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1270.0
2003-05-15,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,4.0
2003-05-15,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2003-05-20,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1210.0
2003-05-22,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,5.0
2003-05-22,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2003-05-27,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1170.0
2003-05-29,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,4.0
2003-05-29,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2003-06-03,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1315.0
2003-06-05,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,5.0
2003-06-05,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2003-06-10,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1340.0
2003-06-12,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,3.0
2003-06-12,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,1.0
2003-06-17,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1305.0
2003-06-19,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,5.0
2003-06-19,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2003-06-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1320.0
2003-06-26,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,6.0
2003-06-26,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2003-07-01,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1245.0
2003-07-03,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2003-07-03,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2003-07-08,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1475.0
2003-07-10,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,7.0
2003-07-10,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2003-07-15,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1315.0
2003-07-17,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,8.0
2003-07-17,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2003-07-22,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1210.0
2003-07-24,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,3.0
2003-07-29,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1270.0
2003-07-31,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,11.0
2003-07-31,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2003-08-05,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1385.0
2003-08-07,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2003-08-07,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2003-08-12,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1140.0
2003-08-14,Caja de 24 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,9.0
2003-08-14,Caja de 24 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,2.0
2003-08-19,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1380.0
2003-08-21,Caja de 22 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2003-08-21,Caja de 22 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2003-08-28,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2003-08-28,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,10.0
2003-08-28,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2003-08-29,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2003-09-01,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,75.0
2003-09-02,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2003-09-02,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1380.0
2003-09-02,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,50.0
2003-09-03,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2003-09-04,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2003-09-04,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2003-09-05,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2003-09-05,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,8.0
2003-09-09,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2003-09-11,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2003-09-11,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2003-09-11,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,23.98
2003-09-11,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
2003-09-15,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,79.7
2003-09-15,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,30.0
2003-09-15,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1275.0
2003-09-18,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2003-09-18,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,13.0
2003-09-19,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,720.0
2003-09-19,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,40.0
2003-09-24,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,75.0
2003-09-25,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,4.0
2003-09-25,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2003-09-26,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,80.0
2003-09-26,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1155.0
2003-10-02,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,3.0
2003-10-02,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Torton,76.17
2003-10-03,Caja de 10 kg.,Nayarit,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Torton,8.76
2003-10-06,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,93.79
2003-10-07,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2003-10-09,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,2.0
2003-10-10,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,20.0
2003-10-10,Caja de 10 kg.,Nayarit,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,23.8
2003-10-10,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Torton,15.1
2003-10-10,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,48.0
2003-10-14,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,80.0
2003-10-16,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2003-10-16,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2003-10-17,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,6.0
2003-10-17,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,50.0
2003-10-20,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,23.0
2003-10-21,Caja de 20 kg.,Yucatán,Yucatán: Central de Abasto de Mérida,Redilas,2.0
2003-10-21,Caja de 20 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,8.0
2003-10-21,Caja de 15 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,Torton,50.0
2003-10-22,Caja de 10 kg.,Jalisco,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,17.32
2003-10-22,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2003-10-23,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,5.0
2003-10-23,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,12.0
2003-10-24,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,50.0
2003-10-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,60.0
2003-10-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1350.0
2003-10-24,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Redilas,6.0
2003-10-30,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,6.0
2003-10-30,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,14.0
2003-10-31,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Torton,1455.0
2003-10-31,Caja de 20 kg.,Michoacán,Jalisco: Mercado de Abasto de Guadalajara,Rabón,30.0
2003-10-31,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,75.0
2003-11-06,Caja de 20 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,Redilas,7.0
2003-11-06,Caja de 20 kg.,Michoacán,México: Central de Abasto de Ecatepec,Rabón,13.0
2003-11-06,Caja de 10 kg.,Michoacán,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",Trailer,25.0
