Fecha,Presentacion,Precio Kg,centro_distribucion,anio,mes
28/03/2023,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2023,3
29/03/2023,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2023,3
30/03/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,3
31/03/2023,Caja de 9 kg.,41.11111111,Central de Abasto de Iztapalapa DF,2023,3
03/04/2023,Caja de 9 kg.,42.22222222,Central de Abasto de Iztapalapa DF,2023,4
04/04/2023,Caja de 9 kg.,41.11111111,Central de Abasto de Iztapalapa DF,2023,4
05/04/2023,Caja de 9 kg.,43.33333333,Central de Abasto de Iztapalapa DF,2023,4
10/04/2023,Caja de 9 kg.,42.22222222,Central de Abasto de Iztapalapa DF,2023,4
11/04/2023,Caja de 9 kg.,43.33333333,Central de Abasto de Iztapalapa DF,2023,4
12/04/2023,Caja de 9 kg.,43.33333333,Central de Abasto de Iztapalapa DF,2023,4
13/04/2023,Caja de 9 kg.,43.33333333,Central de Abasto de Iztapalapa DF,2023,4
14/04/2023,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2023,4
17/04/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,4
18/04/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,4
19/04/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,4
20/04/2023,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2023,4
21/04/2023,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2023,4
24/04/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,4
25/04/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,4
26/04/2023,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2023,4
27/04/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,4
28/04/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,4
02/05/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,5
03/05/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,5
04/05/2023,Caja de 9 kg.,53.33333333,Central de Abasto de Iztapalapa DF,2023,5
08/05/2023,Caja de 9 kg.,53.33333333,Central de Abasto de Iztapalapa DF,2023,5
09/05/2023,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2023,5
10/05/2023,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2023,5
11/05/2023,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2023,5
12/05/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,5
15/05/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,5
16/05/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,5
17/05/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,5
18/05/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,5
19/05/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,5
22/05/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,5
23/05/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,5
24/05/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,5
25/05/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,5
26/05/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,5
29/05/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,5
30/05/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,5
31/05/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,5
01/06/2023,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2023,6
02/06/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,6
05/06/2023,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2023,6
06/06/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,6
07/06/2023,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2023,6
08/06/2023,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2023,6
09/06/2023,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2023,6
12/06/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,6
13/06/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,6
14/06/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,6
15/06/2023,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2023,6
16/06/2023,Caja de 9 kg.,53.33333333,Central de Abasto de Iztapalapa DF,2023,6
19/06/2023,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2023,6
20/06/2023,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2023,6
21/06/2023,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2023,6
22/06/2023,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2023,6
23/06/2023,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2023,6
26/06/2023,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2023,6
27/06/2023,Caja de 9 kg.,64.44444444,Central de Abasto de Iztapalapa DF,2023,6
28/06/2023,Caja de 9 kg.,78.88888889,Central de Abasto de Iztapalapa DF,2023,6
29/06/2023,Caja de 9 kg.,74.44444444,Central de Abasto de Iztapalapa DF,2023,6
30/06/2023,Caja de 9 kg.,72.22222222,Central de Abasto de Iztapalapa DF,2023,6
03/07/2023,Caja de 9 kg.,72.22222222,Central de Abasto de Iztapalapa DF,2023,7
04/07/2023,Caja de 9 kg.,73.33333333,Central de Abasto de Iztapalapa DF,2023,7
05/07/2023,Caja de 9 kg.,74.44444444,Central de Abasto de Iztapalapa DF,2023,7
06/07/2023,Caja de 9 kg.,72.22222222,Central de Abasto de Iztapalapa DF,2023,7
07/07/2023,Caja de 9 kg.,71.11111111,Central de Abasto de Iztapalapa DF,2023,7
10/07/2023,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2023,7
11/07/2023,Caja de 9 kg.,70,Central de Abasto de Iztapalapa DF,2023,7
12/07/2023,Caja de 9 kg.,70,Central de Abasto de Iztapalapa DF,2023,7
13/07/2023,Caja de 9 kg.,71.11111111,Central de Abasto de Iztapalapa DF,2023,7
14/07/2023,Caja de 9 kg.,71.11111111,Central de Abasto de Iztapalapa DF,2023,7
17/07/2023,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2023,7
18/07/2023,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2023,7
19/07/2023,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2023,7
20/07/2023,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2023,7
21/07/2023,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2023,7
24/07/2023,Caja de 9 kg.,66.66666667,Central de Abasto de Iztapalapa DF,2023,7
25/07/2023,Caja de 9 kg.,67.77777778,Central de Abasto de Iztapalapa DF,2023,7
26/07/2023,Caja de 9 kg.,67.77777778,Central de Abasto de Iztapalapa DF,2023,7
27/07/2023,Caja de 9 kg.,67.77777778,Central de Abasto de Iztapalapa DF,2023,7
28/07/2023,Caja de 9 kg.,68.88888889,Central de Abasto de Iztapalapa DF,2023,7
31/07/2023,Caja de 9 kg.,65.55555556,Central de Abasto de Iztapalapa DF,2023,7
01/08/2023,Caja de 9 kg.,63.33333333,Central de Abasto de Iztapalapa DF,2023,8
02/08/2023,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2023,8
03/08/2023,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2023,8
04/08/2023,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2023,8
07/08/2023,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2023,8
08/08/2023,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2023,8
09/08/2023,Caja de 9 kg.,61.11111111,Central de Abasto de Iztapalapa DF,2023,8
10/08/2023,Caja de 9 kg.,60,Central de Abasto de Iztapalapa DF,2023,8
11/08/2023,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2023,8
14/08/2023,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2023,8
15/08/2023,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2023,8
16/08/2023,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2023,8
17/08/2023,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2023,8
18/08/2023,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2023,8
21/08/2023,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2023,8
22/08/2023,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2023,8
23/08/2023,Caja de 9 kg.,53.33333333,Central de Abasto de Iztapalapa DF,2023,8
24/08/2023,Caja de 9 kg.,53.33333333,Central de Abasto de Iztapalapa DF,2023,8
25/08/2023,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2023,8
28/08/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,8
29/08/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,8
30/08/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,8
31/08/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,8
01/09/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,9
04/09/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,9
05/09/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,9
06/09/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,9
07/09/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,9
08/09/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,9
11/09/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,9
12/09/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,9
13/09/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,9
14/09/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,9
15/09/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,9
18/09/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,9
19/09/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,9
20/09/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,9
21/09/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,9
22/09/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,9
25/09/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,9
26/09/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,9
27/09/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,9
28/09/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,9
29/09/2023,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2023,9
02/10/2023,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2023,10
03/10/2023,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2023,10
04/10/2023,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2023,10
05/10/2023,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2023,10
06/10/2023,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2023,10
09/10/2023,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2023,10
10/10/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,10
11/10/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,10
12/10/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,10
13/10/2023,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2023,10
16/10/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,10
17/10/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,10
18/10/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,10
19/10/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,10
20/10/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,10
23/10/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,10
24/10/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,10
25/10/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,10
26/10/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,10
27/10/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,10
30/10/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,10
31/10/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,10
01/11/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,11
03/11/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,11
06/11/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,11
07/11/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,11
08/11/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,11
09/11/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,11
10/11/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,11
13/11/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,11
14/11/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,11
15/11/2023,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2023,11
16/11/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,11
17/11/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,11
21/11/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,11
22/11/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,11
23/11/2023,Caja de 9 kg.,47.77777778,Central de Abasto de Iztapalapa DF,2023,11
24/11/2023,Caja de 9 kg.,46.66666667,Central de Abasto de Iztapalapa DF,2023,11
27/11/2023,Caja de 9 kg.,41.11111111,Central de Abasto de Iztapalapa DF,2023,11
28/11/2023,Caja de 9 kg.,41.11111111,Central de Abasto de Iztapalapa DF,2023,11
29/11/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,11
30/11/2023,Caja de 9 kg.,37.77777778,Central de Abasto de Iztapalapa DF,2023,11
01/12/2023,Caja de 9 kg.,37.77777778,Central de Abasto de Iztapalapa DF,2023,12
04/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
05/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
06/12/2023,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2023,12
07/12/2023,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2023,12
08/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
11/12/2023,Caja de 9 kg.,37.77777778,Central de Abasto de Iztapalapa DF,2023,12
12/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
13/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
14/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
15/12/2023,Caja de 9 kg.,37.77777778,Central de Abasto de Iztapalapa DF,2023,12
18/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
19/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
20/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
21/12/2023,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2023,12
22/12/2023,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2023,12
26/12/2023,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2023,12
27/12/2023,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2023,12
28/12/2023,Caja de 9 kg.,41.11111111,Central de Abasto de Iztapalapa DF,2023,12
29/12/2023,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2023,12
02/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
03/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
04/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
05/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
08/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
09/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
10/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
11/01/2024,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2024,1
12/01/2024,Caja de 9 kg.,41.11111111,Central de Abasto de Iztapalapa DF,2024,1
15/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
16/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
17/01/2024,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2024,1
18/01/2024,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2024,1
19/01/2024,Caja de 9 kg.,40,Central de Abasto de Iztapalapa DF,2024,1
22/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
23/01/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,1
24/01/2024,Caja de 9 kg.,37.77777778,Central de Abasto de Iztapalapa DF,2024,1
25/01/2024,Caja de 9 kg.,37.77777778,Central de Abasto de Iztapalapa DF,2024,1
26/01/2024,Caja de 9 kg.,36.66666667,Central de Abasto de Iztapalapa DF,2024,1
29/01/2024,Caja de 9 kg.,36.66666667,Central de Abasto de Iztapalapa DF,2024,1
30/01/2024,Caja de 9 kg.,36.66666667,Central de Abasto de Iztapalapa DF,2024,1
31/01/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,1
01/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
02/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
06/02/2024,Caja de 9 kg.,32.22222222,Central de Abasto de Iztapalapa DF,2024,2
07/02/2024,Caja de 9 kg.,32.22222222,Central de Abasto de Iztapalapa DF,2024,2
08/02/2024,Caja de 9 kg.,32.22222222,Central de Abasto de Iztapalapa DF,2024,2
09/02/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,2
12/02/2024,Caja de 9 kg.,33.33333333,Central de Abasto de Iztapalapa DF,2024,2
13/02/2024,Caja de 9 kg.,33.33333333,Central de Abasto de Iztapalapa DF,2024,2
14/02/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,2
15/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
16/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
19/02/2024,Caja de 9 kg.,33.33333333,Central de Abasto de Iztapalapa DF,2024,2
20/02/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,2
21/02/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,2
22/02/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,2
23/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
26/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
27/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
28/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
29/02/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,2
01/03/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,3
04/03/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,3
05/03/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,3
06/03/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,3
07/03/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,3
08/03/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,3
11/03/2024,Caja de 9 kg.,32.22222222,Central de Abasto de Iztapalapa DF,2024,3
12/03/2024,Caja de 9 kg.,33.33333333,Central de Abasto de Iztapalapa DF,2024,3
13/03/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,3
14/03/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,3
15/03/2024,Caja de 9 kg.,34.44444444,Central de Abasto de Iztapalapa DF,2024,3
19/03/2024,Caja de 9 kg.,33.33333333,Central de Abasto de Iztapalapa DF,2024,3
20/03/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,3
21/03/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,3
22/03/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,3
25/03/2024,Caja de 9 kg.,36.66666667,Central de Abasto de Iztapalapa DF,2024,3
26/03/2024,Caja de 9 kg.,36.66666667,Central de Abasto de Iztapalapa DF,2024,3
27/03/2024,Caja de 9 kg.,36.66666667,Central de Abasto de Iztapalapa DF,2024,3
01/04/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,4
02/04/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,4
03/04/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,4
04/04/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,4
05/04/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,4
08/04/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,4
09/04/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,4
10/04/2024,Caja de 9 kg.,35.55555556,Central de Abasto de Iztapalapa DF,2024,4
11/04/2024,Caja de 9 kg.,36.66666667,Central de Abasto de Iztapalapa DF,2024,4
12/04/2024,Caja de 9 kg.,36.66666667,Central de Abasto de Iztapalapa DF,2024,4
15/04/2024,Caja de 9 kg.,38.88888889,Central de Abasto de Iztapalapa DF,2024,4
16/04/2024,Caja de 9 kg.,41.11111111,Central de Abasto de Iztapalapa DF,2024,4
17/04/2024,Caja de 9 kg.,42.22222222,Central de Abasto de Iztapalapa DF,2024,4
18/04/2024,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2024,4
19/04/2024,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2024,4
22/04/2024,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2024,4
23/04/2024,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2024,4
24/04/2024,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2024,4
25/04/2024,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2024,4
26/04/2024,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2024,4
29/04/2024,Caja de 9 kg.,44.44444444,Central de Abasto de Iztapalapa DF,2024,4
30/04/2024,Caja de 9 kg.,45.55555556,Central de Abasto de Iztapalapa DF,2024,4
02/05/2024,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2024,5
03/05/2024,Caja de 9 kg.,48.88888889,Central de Abasto de Iztapalapa DF,2024,5
06/05/2024,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2024,5
07/05/2024,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2024,5
08/05/2024,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2024,5
09/05/2024,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2024,5
10/05/2024,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2024,5
13/05/2024,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2024,5
14/05/2024,Caja de 9 kg.,50,Central de Abasto de Iztapalapa DF,2024,5
15/05/2024,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2024,5
16/05/2024,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2024,5
17/05/2024,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2024,5
20/05/2024,Caja de 9 kg.,51.11111111,Central de Abasto de Iztapalapa DF,2024,5
21/05/2024,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2024,5
22/05/2024,Caja de 9 kg.,52.22222222,Central de Abasto de Iztapalapa DF,2024,5
23/05/2024,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2024,5
24/05/2024,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2024,5
27/05/2024,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2024,5
28/05/2024,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2024,5
29/05/2024,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2024,5
30/05/2024,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2024,5
31/05/2024,Caja de 9 kg.,55.55555556,Central de Abasto de Iztapalapa DF,2024,5
03/06/2024,Caja de 9 kg.,54.44444444,Central de Abasto de Iztapalapa DF,2024,6
04/06/2024,Caja de 9 kg.,56.66666667,Central de Abasto de Iztapalapa DF,2024,6
05/06/2024,Caja de 9 kg.,57.77777778,Central de Abasto de Iztapalapa DF,2024,6
06/06/2024,Caja de 9 kg.,58.88888889,Central de Abasto de Iztapalapa DF,2024,6
