producto,tipo_producto,precio,fecha_observacion,cadena_comercial,establecimiento,direccion,colonia,cp,municipio,entidad
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-25,MEGA SORIANA,MEGA SORIANA SUCURSAL LEON,"BLVD. JOSE TORRES LANDA 4137, ENTRE BLVD. A. LOPEZ MATE",JARDINES DE JEREZ,37229,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-25,MEGA SORIANA,MEGA SORIANA SUCURSAL LEON,"BLVD. JOSE TORRES LANDA 4137, ENTRE BLVD. A. LOPEZ MATE",JARDINES DE JEREZ,37229,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-25,MERCADO PUBLICO,MERCADO CARRO VERDE,"CALLE NUEVA, ENTRE CIRCUITO Y ACCESO SUR",ZONA CENTRO,37000,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-25,MERCADO PUBLICO,MERCADO CARRO VERDE,"CALLE NUEVA, ENTRE CIRCUITO Y ACCESO SUR",ZONA CENTRO,37000,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-05-25,CHEDRAUI,CHEDRAUI SUCURSAL LEÓN POLIFORUM,"BLVD. FRANCISCO VILLA 105, ESQ. BLVD. ADOLFO LÓPEZ MATE",EL TLACOACHE,37500,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-05-25,CHEDRAUI,CHEDRAUI SUCURSAL LEÓN POLIFORUM,"BLVD. FRANCISCO VILLA 105, ESQ. BLVD. ADOLFO LÓPEZ MATE",EL TLACOACHE,37500,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL LÓPEZ MATEOS,"BLVD. ADOLFO LÓPEZ MATEOS 2515, ESQ. AV. BARRIO DE GUAD",SAN PEDRO DE LOS HERNÁNDEZ,37280,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL LÓPEZ MATEOS,"BLVD. ADOLFO LÓPEZ MATEOS 2515, ESQ. AV. BARRIO DE GUAD",SAN PEDRO DE LOS HERNÁNDEZ,37280,León,Guanajuato
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-25,MERCADO PUBLICO,MERCADO ALCALDE,LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ,CENTRO BARRANQUITAS,44270,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-25,MERCADO PUBLICO,MERCADO ALCALDE,LICEO ENTRE HERRERA Y CAIRO Y PINO SUAREZ,CENTRO BARRANQUITAS,44270,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,42.0,2026-05-25,WAL-MART,WAL MART SUCURSAL REVOLUCION,"RAMON LOPEZ VELARDE 821, ESQ. CALZADA  REVOLUCION",LOMAS DEL PARADERO,44900,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,42.0,2026-05-25,WAL-MART,WAL MART SUCURSAL REVOLUCION,"RAMON LOPEZ VELARDE 821, ESQ. CALZADA  REVOLUCION",LOMAS DEL PARADERO,44900,Guadalajara,Jalisco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-25,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL LOMAS ANAHUAC,"AV.  DE  LOS BOSQUES NO. 234, ENTRE AV. UNIVERSIDAD ANA",LOMAS ANAHUAC,52786,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.0,2026-05-25,WAL-MART EXPRESS,WALMART EXPRESS SUCURSAL LOMAS ANAHUAC,"AV.  DE  LOS BOSQUES NO. 234, ENTRE AV. UNIVERSIDAD ANA",LOMAS ANAHUAC,52786,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-25,FRESKO LA COMER,FRESKO SUCURSAL LA HERRADURA,"BOSQUES DE MOCTEZUMA NO. 1-B, ESQ. PASEO DE LA HERRADUR",BOSQUES DE LA HERRADURA,52784,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-25,FRESKO LA COMER,FRESKO SUCURSAL LA HERRADURA,"BOSQUES DE MOCTEZUMA NO. 1-B, ESQ. PASEO DE LA HERRADUR",BOSQUES DE LA HERRADURA,52784,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-25,CITY MARKET,CITY MARKET SUCURSAL HUIXQUILUCAN,BOULEVARD MAGNOCENTRO 26 MZ. 1 LOTE 2,SAN FERNANDO LA HERRADURA,52765,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-25,CITY MARKET,CITY MARKET SUCURSAL HUIXQUILUCAN,BOULEVARD MAGNOCENTRO 26 MZ. 1 LOTE 2,SAN FERNANDO LA HERRADURA,52765,Huixquilucan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-25,LA COMER,LACOMER SUCURSAL TORRES DE SATELITE,"BLVD. MANUEL AVILA CAMACHO 3228, ENTRE REFORMA Y CUAUHT",AMPLIACION VISTA HERMOSA,14380,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-25,LA COMER,LACOMER SUCURSAL TORRES DE SATELITE,"BLVD. MANUEL AVILA CAMACHO 3228, ENTRE REFORMA Y CUAUHT",AMPLIACION VISTA HERMOSA,14380,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-25,WAL-MART,WAL MART SUCURSAL SATELITE,"CIRCUITO CENTRO COMERCIAL 19, ENTRE PERIFERICO Y CIRCUN",CIUDAD SATELITE,53100,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-25,WAL-MART,WAL MART SUCURSAL SATELITE,"CIRCUITO CENTRO COMERCIAL 19, ENTRE PERIFERICO Y CIRCUN",CIUDAD SATELITE,53100,Naucalpan,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-25,LA COMER,LACOMER SUCURSAL EL DORADO,"ATENAS 106, ESQ. BOULEVARD DE LOS CONTINENTES",VALLE DORADO,54020,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.9,2026-05-25,LA COMER,LACOMER SUCURSAL EL DORADO,"ATENAS 106, ESQ. BOULEVARD DE LOS CONTINENTES",VALLE DORADO,54020,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-25,WAL-MART,WALMART SUCURSAL PIRULES,"BLVD. MANUEL AVILA CAMACHO 2550, CASI ESQ. CUMBRES DE A",LOS PIRULES,54050,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-25,WAL-MART,WALMART SUCURSAL PIRULES,"BLVD. MANUEL AVILA CAMACHO 2550, CASI ESQ. CUMBRES DE A",LOS PIRULES,54050,Tlalnepantla,Estado de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-25,CHEDRAUI,CHEDRAUI SUCURSAL ALTOZANO MORELIA,"AV. MONTAÑA MONARCA 1000, ENTRE AV. PASEO ALTOZANO Y AV",ALTOZANO,58350,Morelia,Michoacán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-25,CHEDRAUI,CHEDRAUI SUCURSAL ALTOZANO MORELIA,"AV. MONTAÑA MONARCA 1000, ENTRE AV. PASEO ALTOZANO Y AV",ALTOZANO,58350,Morelia,Michoacán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL 3869,CUAUHTEMOC 186 ENTRE BAJADA DE CHAPULTEPEC Y PLAN DE AY,CHAPULTEPEC,62450,Cuernavaca,Morelos
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL 3869,CUAUHTEMOC 186 ENTRE BAJADA DE CHAPULTEPEC Y PLAN DE AY,CHAPULTEPEC,62450,Cuernavaca,Morelos
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-05-25,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS,"CHAPULTEPEC 700, INT. CENTRAL DE ABASTOS MONTERREY",CENTRAL DE ABASTOS,67140,Guadalupe,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-05-25,CENTRAL DE ABASTOS,CENTRAL DE ABASTOS,"CHAPULTEPEC 700, INT. CENTRAL DE ABASTOS MONTERREY",CENTRAL DE ABASTOS,67140,Guadalupe,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.7,2026-05-25,HIPERMERCADO SORIANA,SORIANA HÍPER SUCURSAL LINCONL (10),"ABRAHAM LINCOLN S/N, ENTRE JOSE E. GONZALEZ Y SAN FERNA",MITRAS NORTE,64320,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,62.7,2026-05-25,HIPERMERCADO SORIANA,SORIANA HÍPER SUCURSAL LINCONL (10),"ABRAHAM LINCOLN S/N, ENTRE JOSE E. GONZALEZ Y SAN FERNA",MITRAS NORTE,64320,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,45.0,2026-05-25,MERCADO PUBLICO,MERCADO EL MESON ESTRELLA,"JUAN MENDEZ, ENTRE RUPERTO MARTINEZ Y ARAMBERRI",CENTRO,64000,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,45.0,2026-05-25,MERCADO PUBLICO,MERCADO EL MESON ESTRELLA,"JUAN MENDEZ, ENTRE RUPERTO MARTINEZ Y ARAMBERRI",CENTRO,64000,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,46.99,2026-05-25,OPERADORA MERCO,MERCO SUCURSAL ARRAMBERRI (528),"SILVESTRE ARRAMBERRI 318, ENTRE JIMENEZ Y MODESTO ARREO",CENTRO,64000,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,46.99,2026-05-25,OPERADORA MERCO,MERCO SUCURSAL ARRAMBERRI (528),"SILVESTRE ARRAMBERRI 318, ENTRE JIMENEZ Y MODESTO ARREO",CENTRO,64000,Monterrey,Nuevo León
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-25,MERCADO PUBLICO,MERCADO LOMAS DE CASABLANCA,"AVENIDA 10, ESQ. CALLE 23",LOMAS DE CASA BLANCA,76080,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-25,MERCADO PUBLICO,MERCADO LOMAS DE CASABLANCA,"AVENIDA 10, ESQ. CALLE 23",LOMAS DE CASA BLANCA,76080,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-25,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CIMATARIO,"CTRA. A HUIMILPAN 1001, INT. DEL CENTRO COMERCIAL PLAZA","PLAZAS DEL SOL, III SECCION",76099,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-25,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL CIMATARIO,"CTRA. A HUIMILPAN 1001, INT. DEL CENTRO COMERCIAL PLAZA","PLAZAS DEL SOL, III SECCION",76099,Santiago de Querétaro,Querétaro
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL ESTADIO,"BLVD. ENRIQUE SANCHEZ A. 402, FRENTE A GAS. JULIO CESAR",DESARROLLO URBANO TRES RIOS,80030,Culiacán,Sinaloa
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL ESTADIO,"BLVD. ENRIQUE SANCHEZ A. 402, FRENTE A GAS. JULIO CESAR",DESARROLLO URBANO TRES RIOS,80030,Culiacán,Sinaloa
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-25,MERCADO PUBLICO,MERCADO MUNICIPAL NO. 1,"MATAMOROS, ENTRE ELIAS CALLES Y MONTERREY",CENTRO,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-25,MERCADO PUBLICO,MERCADO MUNICIPAL NO. 1,"MATAMOROS, ENTRE ELIAS CALLES Y MONTERREY",CENTRO,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-25,LEY (AUTOSERVICIO),LEY SUCURSAL VADO DEL RIO,"PERIFERICO PONIENTE, ESQ. VADO DEL RIO",PROYECTO RIO SONORA,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-25,LEY (AUTOSERVICIO),LEY SUCURSAL VADO DEL RIO,"PERIFERICO PONIENTE, ESQ. VADO DEL RIO",PROYECTO RIO SONORA,83000,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-25,MERCADO PUBLICO,MERCADO MUNICIPAL 2,"RAFAELA RODRIGUEZ S/N, ENTRE 14 DE ABRIL Y 12 DE OCTUBR",BALDERRAMA,83180,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,60.0,2026-05-25,MERCADO PUBLICO,MERCADO MUNICIPAL 2,"RAFAELA RODRIGUEZ S/N, ENTRE 14 DE ABRIL Y 12 DE OCTUBR",BALDERRAMA,83180,Hermosillo,Sonora
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-05-25,CHEDRAUI,CHEDRAUI SUCURSAL MINA,"FCO. JAVIER MINA S/N ENTRE LAMBERTO CASTELLANOS, Y RUIZ",CENTRO,86000,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,54.9,2026-05-25,CHEDRAUI,CHEDRAUI SUCURSAL MINA,"FCO. JAVIER MINA S/N ENTRE LAMBERTO CASTELLANOS, Y RUIZ",CENTRO,86000,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-05-25,MERCADO PUBLICO,MERCADO JOSE MARIA PINO SUAREZ,"JOSE MA. PINO SUAREZ, ENTRE BASTAR ZOZOYA Y AMADO NERVO",CENTRO,86000,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-05-25,MERCADO PUBLICO,MERCADO JOSE MARIA PINO SUAREZ,"JOSE MA. PINO SUAREZ, ENTRE BASTAR ZOZOYA Y AMADO NERVO",CENTRO,86000,Centro,Tabasco
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-05-25,MERCADO PUBLICO,MERCADOS MUNICIPALES BENITO JUÉREZ Y MIGUEL HIDALGO,"BENITO JUARÉZ, ESQ. J. MÉNDEZ",CENTRO,89000,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-05-25,MERCADO PUBLICO,MERCADOS MUNICIPALES BENITO JUÉREZ Y MIGUEL HIDALGO,"BENITO JUARÉZ, ESQ. J. MÉNDEZ",CENTRO,89000,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TAMPICO,"CALZ. SAN PEDRO 127, ESQ. 5TA AVENIDA",ARENAL,89344,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL TAMPICO,"CALZ. SAN PEDRO 127, ESQ. 5TA AVENIDA",ARENAL,89344,Tampico,Tamaulipas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-05-25,MERCADO PUBLICO,MERCADO EMILIO SANCHEZ PIEDRAS,EMILIO SANCHEZ PIEDRAS S/N ESQ. ALONSO DE ESCALONA,CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,50.0,2026-05-25,MERCADO PUBLICO,MERCADO EMILIO SANCHEZ PIEDRAS,EMILIO SANCHEZ PIEDRAS S/N ESQ. ALONSO DE ESCALONA,CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-25,WAL-MART,WALMART SUCURSAL PARQUE VERTICE,"GUILLERMO VALLE 111, INT. CENTRO COMERCIAL PARQUE VERTI",CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-25,WAL-MART,WALMART SUCURSAL PARQUE VERTICE,"GUILLERMO VALLE 111, INT. CENTRO COMERCIAL PARQUE VERTI",CENTRO,90000,Tlaxcala,Tlaxcala
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL DIAZ MIRON,DIAZ MIRON 1428 ENTRE IGNACIO DE LA LLAVE Y COLLADO,CENTRO,91700,Veracruz,Veracruz
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-25,BODEGA AURRERA,BODEGA AURRERA SUCURSAL DIAZ MIRON,DIAZ MIRON 1428 ENTRE IGNACIO DE LA LLAVE Y COLLADO,CENTRO,91700,Veracruz,Veracruz
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-25,CHEDRAUI,CHEDRAUI SUCURSAL SELECTO MERIDA,"C. 60 NO.301 A,  AV. XCUMPICH X PROL C. 21",CORDEMEX,97110,Mérida,Yucatán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-25,CHEDRAUI,CHEDRAUI SUCURSAL SELECTO MERIDA,"C. 60 NO.301 A,  AV. XCUMPICH X PROL C. 21",CORDEMEX,97110,Mérida,Yucatán
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-25,WAL-MART,WALMART SUCURSAL 45-46,BOULEVARD FRANCISCO GARCIA SALINAS NO.203 FRACC. CLUB C,FRACCIONAMIENTO CLUB CAMPESTRE,98600,Zacatecas,Zacatecas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-25,WAL-MART,WALMART SUCURSAL 45-46,BOULEVARD FRANCISCO GARCIA SALINAS NO.203 FRACC. CLUB C,FRACCIONAMIENTO CLUB CAMPESTRE,98600,Zacatecas,Zacatecas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.9,2026-05-26,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL LA PAZ BC,"FORJADORES DE SUD CALIFORNIA NO 4390, ESQ. LUIS DONALDO",CENTRO,23000,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,64.9,2026-05-26,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL LA PAZ BC,"FORJADORES DE SUD CALIFORNIA NO 4390, ESQ. LUIS DONALDO",CENTRO,23000,La Paz,Baja California Sur
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA SUCURSAL PATRICIO TRUEBA,"PATRICIO TRUEBA DE REGIL 189, ENTRE NIEBLA Y CASA DE JU",FRACCIORAMA 2000,24090,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA SUCURSAL PATRICIO TRUEBA,"PATRICIO TRUEBA DE REGIL 189, ENTRE NIEBLA Y CASA DE JU",FRACCIORAMA 2000,24090,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-26,MERCADO PUBLICO,MERCADO PRINCIPAL PEDRO SAINZ DE BARANDA,"CIRCUITO BALUARTE S/N, ENTRE TABASCO Y COSTA RICA",CENTRO,24000,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-26,MERCADO PUBLICO,MERCADO PRINCIPAL PEDRO SAINZ DE BARANDA,"CIRCUITO BALUARTE S/N, ENTRE TABASCO Y COSTA RICA",CENTRO,24000,Campeche,Campeche
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-26,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL COSS,"BLVD. FRANCISCO COSS S/N, ISIDRO LOPEZ ZERTUCHE Y PURCE",ZONA CENTRO,25000,Saltillo,Coahuila
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-26,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL COSS,"BLVD. FRANCISCO COSS S/N, ISIDRO LOPEZ ZERTUCHE Y PURCE",ZONA CENTRO,25000,Saltillo,Coahuila
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA,"CENTRAL PONIENTE 677, ENTRE 6A PONIENTE Y 5 PONIENTE",EL CERRITO,29066,Tuxtla Gutiérrez,Chiapas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA,"CENTRAL PONIENTE 677, ENTRE 6A PONIENTE Y 5 PONIENTE",EL CERRITO,29066,Tuxtla Gutiérrez,Chiapas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-26,MERCADO PUBLICO,MERCADO SAN JUAN,"EL PENSIL S/N, CASI ESQ. AV. JUAN SABINES GUTIERREZ",LOS CHOFERES,29078,Tuxtla Gutiérrez,Chiapas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,70.0,2026-05-26,MERCADO PUBLICO,MERCADO SAN JUAN,"EL PENSIL S/N, CASI ESQ. AV. JUAN SABINES GUTIERREZ",LOS CHOFERES,29078,Tuxtla Gutiérrez,Chiapas
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.99,2026-05-26,S MART,S MART SUCURSAL FUENTES MARES,"PACHECO 1901, ENTRE BLVD. JOSE FUENTES MARES Y JUAN PAB",FRACCIONAMIENTO EL MARMOL,31072,Chihuahua,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,79.99,2026-05-26,S MART,S MART SUCURSAL FUENTES MARES,"PACHECO 1901, ENTRE BLVD. JOSE FUENTES MARES Y JUAN PAB",FRACCIONAMIENTO EL MARMOL,31072,Chihuahua,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA SUCURSAL 2224,"MANUEL J. CLOUTHIER  10110, CASI ESQ. HIEDRA",INFONAVIT AMPLIACIÓN AEROPUERTO,32587,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA SUCURSAL 2224,"MANUEL J. CLOUTHIER  10110, CASI ESQ. HIEDRA",INFONAVIT AMPLIACIÓN AEROPUERTO,32587,Juárez,Chihuahua
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-26,WAL-MART,WALMART SUCURSAL LOMAS,BLVD. MANUEL AVILA CAMACHO 491,PERIODISTAS,11220,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-26,WAL-MART,WALMART SUCURSAL LOMAS,BLVD. MANUEL AVILA CAMACHO 491,PERIODISTAS,11220,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA SUCURSAL MARIANO ESCOBEDO,"LAGO COMO 160, ESQ. MARIANO ESCOBEDO",ANAHUAC,11320,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA SUCURSAL MARIANO ESCOBEDO,"LAGO COMO 160, ESQ. MARIANO ESCOBEDO",ANAHUAC,11320,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-26,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL MIYANA (252),"EJERCITO NACIONAL 769, ESQ. MOLIERE",POLANCO,11529,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,59.9,2026-05-26,HIPERMERCADO SORIANA,SORIANA HIPER SUCURSAL MIYANA (252),"EJERCITO NACIONAL 769, ESQ. MOLIERE",POLANCO,11529,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-26,MEGA SORIANA,MEGA SORIANA SUCURSAL TACUBA,"CALZ. MEXICO-TACUBA  911, ENTRE LAGO ESCLAVOS Y CDA. LA",HUICHAPAN,11410,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,56.9,2026-05-26,MEGA SORIANA,MEGA SORIANA SUCURSAL TACUBA,"CALZ. MEXICO-TACUBA  911, ENTRE LAGO ESCLAVOS Y CDA. LA",HUICHAPAN,11410,Miguel Hidalgo,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA SUCURSAL VILLA COAPA,CANAL DE MIRAMONTES 7620,SANTA CRUZ ACAYUCAN,14390,Tlalpan,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,55.0,2026-05-26,BODEGA AURRERA,BODEGA AURRERA SUCURSAL VILLA COAPA,CANAL DE MIRAMONTES 7620,SANTA CRUZ ACAYUCAN,14390,Tlalpan,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-26,WAL-MART,WALMART SUCURSAL VILLA COAPA,"ACOXPA 744, ESQ. MIRAMONTES",SAN BARTOLO COAPA,14390,Tlalpan,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,57.0,2026-05-26,WAL-MART,WALMART SUCURSAL VILLA COAPA,"ACOXPA 744, ESQ. MIRAMONTES",SAN BARTOLO COAPA,14390,Tlalpan,Ciudad de México
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,45.0,2026-05-26,MERCADO PUBLICO,MERCADO DE ABASTOS EL REFUGIO,"NICOLAS LUNA S/N, ENTRE BATALLON SAN FRANCISCO Y PROVID",EL REFUGIO,34170,Durango,Durango
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,45.0,2026-05-26,MERCADO PUBLICO,MERCADO DE ABASTOS EL REFUGIO,"NICOLAS LUNA S/N, ENTRE BATALLON SAN FRANCISCO Y PROVID",EL REFUGIO,34170,Durango,Durango
"AGUACATE, S/M, 1 KG. HASS",AGUACATE,34.5,2026-05-26,CHEDRAUI,CHEDRAUI SUCURSAL DURANGO (125),"BLVD. DOMINGO ARRIETA 601, ENTRE TERESA DE CALCUTA Y JU",EL REFUGIO,34170,Durango,Durango
